Date,Balanced Advantage Category,Corporate Bond Category,Liquid Category,US Equity FOF Category,Large Cap Category,Small Cap Category,Mid Cap Category,Flexi Cap Category,Aggressive Hybrid Category
2018-02-23,149.9491,29.69,751.7625,50.6,108.468,296.45,5185.3774,185.0261,2648.4367
2018-02-26,149.9922,30.13,751.7625,51.473,109.356,299.48,5233.2749,186.0488,2649.6728
2018-02-27,140.649,30.0,751.7698,51.795,108.994,298.25,5195.4272,185.93,2649.2933
2018-02-28,140.6412,29.79,753.9763,51.789,108.67,297.49,5192.6772,185.2879,2648.9161
2018-03-01,140.6243,29.84,753.9763,51.016,108.119,296.23,5162.4287,184.5322,2648.3148
2018-03-05,140.7265,29.49,753.9763,52.498,107.174,293.01,5105.8315,183.3614,2647.2309
2018-03-06,140.77,29.37,753.9763,51.933,106.094,289.84,5045.7847,182.9147,2646.0038
2018-03-07,140.9803,28.96,753.9689,51.356,105.067,286.86,4953.3398,182.1494,2644.8845
2018-03-08,141.0882,28.66,753.9992,52.143,105.959,286.26,4996.4375,182.3596,2645.8661
2018-03-09,141.0964,28.72,753.9763,52.885,105.904,285.61,4959.5894,182.4075,2645.6839
2018-03-12,141.271,28.98,753.9689,52.823,107.989,287.0,5006.8369,183.4486,2647.2412
2018-03-13,141.3517,29.29,753.9614,53.43,107.915,290.05,5056.7344,184.2157,2648.041
2018-03-14,141.3686,28.96,753.9689,54.278,107.819,291.2,5080.5327,183.9211,2648.0774
2018-03-15,141.4873,28.79,753.9763,52.921,107.257,291.5,5090.6323,184.1311,2647.9038
2018-03-16,141.6912,28.38,753.9689,53.799,105.678,290.0,5036.7354,183.3424,2646.331
2018-03-19,141.7148,27.89,753.9763,53.274,104.77,286.31,4941.9404,181.9933,2644.9915
2018-03-20,141.7269,27.79,753.9763,53.652,104.647,286.0,4965.8389,181.759,2645.2052
2018-03-21,141.7391,27.66,753.9763,53.6,104.905,288.55,4969.689,181.8974,2645.7279
2018-03-22,141.7848,27.61,753.9763,52.5,104.579,286.95,4922.4414,181.4557,2645.1308
2018-03-23,141.8272,27.5,753.9763,52.034,103.678,285.86,4842.5454,180.309,2643.9947
2018-03-26,141.858,27.5,753.9689,52.076,104.705,289.38,4930.6909,181.3306,2645.6184
2018-03-27,142.3556,27.85,753.9763,51.126,105.184,292.25,5013.2363,182.2635,2646.7506
2018-03-28,142.4392,28.01,753.9763,49.785,104.925,288.47,4975.0381,181.1012,2646.0625
2018-04-02,,27.92,756.4823,51.554,105.812,293.5,5077.833,235.1222,3489.3065
2018-04-03,142.7428,28.02,756.4749,49.921,106.27,298.05,5141.0796,183.406,2648.085
2018-04-04,142.7382,27.79,756.4823,50.493,104.952,294.0,5083.9331,182.5406,2646.775
2018-04-05,143.1275,28.01,756.4749,49.034,106.901,298.8,5210.126,184.1834,2648.9178
2018-04-06,143.1533,28.11,756.4823,49.422,106.869,301.8,5246.3242,185.4277,2649.2974
2018-04-09,143.1851,28.18,756.4823,50.311,107.358,304.22,5276.3726,185.4961,2649.8199
2018-04-10,142.9838,28.35,756.4823,50.426,107.605,301.9,5290.0718,185.366,2650.0406
2018-04-11,142.7892,28.09,756.4823,49.184,107.844,301.79,5288.1221,185.5317,2650.0146
2018-04-12,142.8123,28.06,756.4823,49.533,108.4,303.0,5280.2222,185.4793,2650.234
2018-04-13,142.8596,28.02,756.4823,50.587,108.475,303.7,5328.8696,185.6047,2650.4761
2018-04-16,142.9083,27.98,756.4749,50.566,108.937,303.47,5375.5171,186.0917,2651.2021
2018-04-17,142.9028,28.09,756.4749,51.11,108.911,304.7,5376.0171,186.3374,2651.5107
2018-04-18,142.8035,28.06,756.4823,50.828,108.68,304.61,5361.6685,186.3645,2651.3253
2018-04-19,142.5817,27.95,756.4749,51.425,109.152,305.33,5401.0156,186.6538,2652.1077
2018-04-20,142.3818,27.98,756.4823,52.595,109.004,305.05,5372.8174,186.5104,2651.7933
2018-04-23,142.3797,28.02,756.4823,52.604,109.472,305.68,5385.7666,186.6298,2652.0657
2018-04-24,142.3569,28.21,756.4749,51.661,109.775,307.6,5374.0171,186.9815,2652.4645
2018-04-25,142.2185,27.81,756.4823,50.735,109.279,308.05,5350.9688,186.306,2651.9547
2018-04-26,142.1109,27.74,756.4823,51.143,109.859,305.6,5371.6177,186.166,2652.2807
2018-04-27,142.0784,27.9,756.4823,50.58,110.553,308.0,5424.2148,187.252,2652.9543
2018-04-30,,27.77,758.8021,50.109,111.168,310.3,5460.9629,246.3759,246.8069
2018-05-02,142.3015,27.52,758.8097,49.053,110.771,306.95,5365.1177,186.8191,2653.0893
2018-05-03,142.3179,27.56,758.8097,47.546,110.529,303.09,5293.4219,185.8625,2652.3395
2018-05-04,142.3165,27.48,758.8097,47.543,110.019,300.92,5286.1724,185.3085,2651.6528
2018-05-07,142.4808,27.84,758.8021,47.447,110.722,302.5,5344.4692,186.1682,2652.7844
2018-05-08,142.5187,27.91,758.8097,47.555,110.838,302.25,5341.269,186.0963,2652.8909
2018-05-09,142.3563,27.9,758.8097,49.02,111.223,300.6,5294.9219,185.7567,2652.7379
2018-05-10,142.3077,28.12,758.8097,50.281,110.794,296.97,5194.6772,185.013,2652.1546
2018-05-11,142.2857,28.15,758.8097,49.647,111.606,297.0,5230.7749,185.3849,2652.9456
2018-05-14,142.2398,28.01,758.8097,51.003,111.689,295.49,5166.9785,185.1869,2652.5716
2018-05-15,142.0914,27.76,758.8021,51.573,111.717,292.36,5111.4814,185.0717,2652.3619
2018-05-16,141.9575,27.55,758.8097,53.024,111.193,293.43,5093.4326,184.9025,2651.913
2018-05-17,141.9005,27.77,758.8097,53.39,110.631,293.3,5102.832,185.1332,2651.7769
2018-05-18,142.0857,27.29,758.8097,54.5,109.605,289.73,5014.0361,184.1386,2650.5738
2018-05-21,142.1174,27.34,758.8097,55.255,109.049,285.1,4935.9907,182.6177,2649.203
2018-05-22,142.1472,27.35,758.8021,54.89,109.281,288.05,4956.8892,184.0407,2650.0011
2018-05-23,142.1357,26.64,758.8097,54.8,107.864,287.47,4924.291,183.5288,2649.2729
2018-05-24,142.1165,26.33,758.8097,55.311,108.542,288.73,4895.7427,183.6907,2649.4797
2018-05-25,142.2487,26.93,758.8097,55.122,109.811,292.25,5018.4863,184.9561,2651.3296
2018-05-28,142.4224,27.68,758.8097,55.913,111.051,298.49,5085.4824,186.0242,2652.488
2018-05-29,142.4726,27.78,758.8097,55.825,110.369,298.54,5047.085,185.9646,2651.911
2018-05-30,142.5296,27.66,758.8097,55.447,110.299,297.51,5041.4351,185.8215,2651.886
2018-05-31,142.42,28.08,761.3713,55.164,111.25,295.79,5012.7861,185.5625,2652.5664
2018-06-01,142.3674,27.62,761.3713,55.216,110.992,293.67,4953.1396,184.8821,2651.7117
2018-06-04,142.3998,27.42,761.3713,55.304,110.116,291.42,4906.792,184.3609,2650.6333
2018-06-05,142.4665,27.19,761.3713,55.209,110.185,287.9,4861.4946,183.5333,2649.8959
2018-06-06,142.3972,27.4,761.3633,55.824,110.996,291.37,4924.4414,184.5937,2650.9809
2018-06-07,142.2812,27.69,761.3713,56.348,111.789,294.95,4992.9873,185.5937,2651.9755
2018-06-08,142.4035,27.76,761.3713,56.558,111.852,295.5,5018.3862,186.1883,2652.0004
2018-06-11,142.4551,27.61,761.3713,56.701,112.252,297.87,5006.6367,186.5519,2652.2379
2018-06-12,142.4837,27.62,761.3713,56.409,112.627,298.3,5053.1846,187.5076,2652.7292
2018-06-13,142.5907,27.56,761.3713,56.781,112.566,298.75,5038.2354,187.4048,2652.5261
2018-06-14,142.6874,27.22,761.3633,56.788,112.204,297.75,5045.1348,187.4167,2652.2254
2018-06-15,142.7832,26.79,761.3713,57.147,112.494,294.51,5025.8857,187.1046,2651.8074
2018-06-18,142.9393,26.75,761.3713,57.254,112.399,294.08,5012.2861,187.0565,2651.5859
2018-06-19,142.9936,26.62,761.3713,57.858,111.481,292.67,4944.79,186.6133,2650.7982
2018-06-20,143.0785,26.43,761.3713,57.969,111.965,292.96,4977.1885,186.6387,2651.1327
2018-06-21,143.2127,26.29,761.3633,57.928,111.529,291.01,4943.1401,186.5685,2650.5922
2018-06-22,143.2155,26.23,761.3633,58.033,112.479,292.08,4961.8394,186.8073,2651.4431
2018-06-25,143.2898,25.95,761.3713,58.213,111.835,289.01,4940.9902,186.1508,2650.6011
2018-06-26,143.3068,26.02,761.3713,57.643,112.132,288.97,4941.8901,185.6295,2650.642
2018-06-27,143.2581,25.33,761.3713,57.327,110.776,286.8,4856.8447,184.4765,2649.3498
2018-06-28,143.195,24.97,761.3713,56.305,110.053,281.81,4754.1499,182.9227,2648.18
2018-06-29,143.2428,25.69,763.7612,56.631,111.188,286.76,4850.4453,184.4514,2650.0378
2018-07-02,143.3715,25.32,763.7612,56.136,110.997,284.3,4820.4966,184.0044,2649.2797
2018-07-03,143.418,25.56,763.7533,56.778,111.404,287.7,4883.543,184.4778,2649.8793
2018-07-04,143.5283,25.52,763.7533,56.606,111.875,285.0,4898.7925,184.9785,2650.4498
2018-07-05,143.5272,25.55,763.7612,57.313,111.913,283.55,4843.5449,184.8781,2650.2713
2018-07-06,143.5656,25.78,763.7533,56.486,112.302,285.76,4877.5938,185.8075,2650.4071
2018-07-09,143.6666,25.91,763.7533,56.608,112.854,288.93,4968.5386,186.8112,2651.6299
2018-07-10,143.7153,26.31,763.7612,57.462,113.727,290.48,4999.5371,187.661,2652.74
2018-07-11,143.7636,25.82,763.7612,58.268,113.726,288.5,4955.5894,187.0605,2652.1907
2018-07-12,143.9137,25.83,763.7612,58.682,114.495,288.4,4930.5405,187.0309,2652.5999
2018-07-13,143.9932,25.63,763.7612,58.838,114.632,286.68,4864.2939,186.8466,2652.0551
2018-07-16,144.0332,25.29,763.7612,58.476,113.983,290.27,4729.1016,185.1707,2650.7956
2018-07-17,144.1534,25.85,763.7612,59.271,114.485,283.27,4882.4434,185.8691,2651.7124
2018-07-18,144.1784,25.97,763.7612,59.299,114.118,280.66,4801.4976,185.4804,2651.1546
2018-07-19,144.1604,25.94,763.7533,59.22,114.121,278.88,4760.7993,185.1937,2650.6591
2018-07-20,144.1651,25.78,763.7533,59.466,114.93,279.53,4797.8477,185.8995,2651.4878
2018-07-23,144.2217,25.72,763.7533,59.492,115.34,283.45,4844.2949,186.9063,2652.6544
2018-07-24,144.2543,26.2,763.7533,59.557,115.712,291.0,4898.7427,188.6151,2653.6853
2018-07-25,144.2857,26.11,763.7612,59.378,115.919,291.36,4890.7925,188.8413,2653.5122
2018-07-26,144.3561,26.32,763.7612,59.533,116.158,293.28,4932.8408,189.7089,2654.296
2018-07-27,144.3967,26.61,763.7612,59.878,117.323,296.0,4982.8379,189.74,2655.5303
2018-07-30,144.4708,26.92,763.7612,60.576,117.742,300.1,4996.0874,190.1369,2656.1102
2018-07-31,144.5473,27.03,766.4677,59.605,118.25,301.38,5010.6362,190.2922,2656.4829
2018-08-01,144.6898,27.37,766.4677,58.761,118.124,302.6,4996.7373,190.6065,2656.4578
2018-08-02,144.717,27.35,766.4596,58.761,117.429,301.14,4997.5371,190.4839,2655.6413
2018-08-03,144.6829,27.58,766.4677,58.138,118.619,303.33,5039.1348,191.5794,2656.6951
2018-08-06,144.7287,27.61,766.4677,58.372,118.735,303.0,5049.7344,191.8898,2657.0184
2018-08-07,144.736,27.31,766.4677,59.394,118.739,304.0,5019.7861,192.0989,2657.126
2018-08-08,144.7751,27.46,766.4677,59.503,119.171,304.0,5025.6357,192.3159,2657.4266
2018-08-09,144.8547,27.48,766.4677,60.08,119.311,306.58,5065.4839,192.6338,2657.7317
2018-08-10,144.8834,27.24,766.4677,60.094,118.98,304.17,5037.3853,191.9534,2657.0588
2018-08-13,144.8638,27.06,766.4677,60.1,118.225,301.28,5021.436,190.9318,2655.8946
2018-08-14,144.8983,27.12,766.4677,60.127,119.134,302.4,5094.7319,191.6669,2656.7283
2018-08-16,144.8889,27.1,766.4677,59.809,118.753,301.01,5102.2319,191.4569,2656.2728
2018-08-17,,27.0,766.4596,60.638,119.782,302.3,5162.6284,253.3349,252.8267
2018-08-20,145.0363,27.21,766.4677,60.283,120.273,307.9,5223.6758,193.1828,2658.0787
2018-08-21,145.0737,27.4,766.4677,60.712,120.691,308.4,5228.7749,193.4505,2658.4429
2018-08-23,145.063,27.32,766.4677,60.732,120.838,309.29,5222.8755,193.9345,2658.6288
2018-08-24,145.0713,27.45,766.4677,60.327,120.606,308.5,5219.8257,193.7514,2658.2549
2018-08-27,145.1487,27.8,766.4677,60.828,121.793,312.0,5280.4722,194.8084,2659.9519
2018-08-28,145.1743,27.48,766.4677,60.95,122.189,311.55,5272.2725,195.1244,2660.1226
2018-08-29,145.1777,27.56,766.4677,61.352,121.996,314.8,5321.1201,195.6298,2659.9247
